Source page: http://www.encyclopedia-titanica.org/titanic-survivors/,
col_image,col_image/_alt,name_link,name_link/_text,name_link/_title,age_link,age_link/_text,age_link/_title,classdept_link,classdept_link/_text,classdept_link/_title,joined_link,joined_link/_text,joined_link/_title,job_link,job_link/_text,job_link/_title,boatbody_link,boatbody_link/_text,boatbody_link/_title,age_link_numbers,classdept_value,ticket_values,ticket_values_prices
"","","http://www.encyclopedia-titanica.org/titanic-survivor/kate-connolly.html","CONNOLLY, Miss Catherine","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","23","","370373; £7 15s","7"
"http://www.encyclopedia-titanica.org/images/cook_sr_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/selena-cook.html","COOK, Mrs Selena","","","","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","","","14266; £10 10s","10"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/malvina-helen-cornell.html","CORNELL, Mrs Malvina Helen","","http://www.encyclopedia-titanica.org/titanic-ages/55.html","55","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","55","","11770; £25 14s 10d","25"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/helen-corr.html","CORR, Miss Helen","","http://www.encyclopedia-titanica.org/titanic-ages/16.html","16","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-16/","16","","16","","367231; £7 15s","7"
"http://www.encyclopedia-titanica.org/files/1/robert-couper-titanic-survivor-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/robert-couper.html","COUPER, Mr Robert Frederick William","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-3/","3","","29","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/winnie-coutts.html","COUTTS, Mrs Winnie "Minnie"","","http://www.encyclopedia-titanica.org/titanic-ages/36.html","36","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","36","","37671; £15 18s","15"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/william-coutts.html","COUTTS, Master William Loch "Willie"","","http://www.encyclopedia-titanica.org/titanic-ages/9.html","9","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","9","","37671; £15 18s","15"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/leslie-coutts.html","COUTTS, Master Neville Leslie","","http://www.encyclopedia-titanica.org/titanic-ages/3.html","3","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","3","","37671; £15 18s","15"
"http://www.encyclopedia-titanica.org/files/1/frederick-crafter-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/frederick-crafter.html","CRAFTER, Mr Frederick Horace","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (1st class)","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","20","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/alfred-crawford.html","CRAWFORD, Mr Alfred George","","http://www.encyclopedia-titanica.org/titanic-ages/43.html","43","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Bed Room Steward","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","43","","",""
"http://www.encyclopedia-titanica.org/files/1/laura-cribb.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/laura-mae-cribb.html","CRIBB, Miss Laura Mae","","http://www.encyclopedia-titanica.org/titanic-ages/16.html","16","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/shop-assistant.html","Shop Assistant","","http://www.encyclopedia-titanica.org/titanic-lifeboat-12/","12","","16","","371362; £16 2s","16"
"http://www.encyclopedia-titanica.org/files/1/james-crimmins-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/james-crimmins.html","CRIMMINS, Mr James","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","21","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/catherine-elizabeth-crosby.html","CROSBY, Mrs Catherine Elizabeth","","http://www.encyclopedia-titanica.org/titanic-ages/64.html","64","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-7/","7","","64","","5735; £71","71"
"http://www.encyclopedia-titanica.org/files/140923/thumbnails/harriette_crosby_pic_140923_10910.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/harriette-rebecca-crosby.html","CROSBY, Miss Harriette Rebecca","","http://www.encyclopedia-titanica.org/titanic-ages/39.html","39","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-7/","7","","39","","112901; £26 11s","26"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/george-frederick-crowe.html","CROWE, Mr George Frederick","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","30","","",""
"http://www.encyclopedia-titanica.org/files/1/charles-cullen-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/charles-cullen.html","CULLEN, Mr Charles James","","http://www.encyclopedia-titanica.org/titanic-ages/49.html","49","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","1st Class Bedroom Steward","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","49","","",""
"http://www.encyclopedia-titanica.org/files/1/florence-cumings.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/florence-briggs-cumings.html","CUMINGS, Mrs Florence Briggs","","http://www.encyclopedia-titanica.org/titanic-ages/35.html","35","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","35","","17599; £71 5s 8d","71"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/andrew-cunningham.html","CUNNINGHAM, Mr Andrew Orr","","http://www.encyclopedia-titanica.org/titanic-ages/38.html","38","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","1st Class Bedroom Steward","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","38","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/charles-edward-dahl.html","DAHL, Mr Charles Edward","","http://www.encyclopedia-titanica.org/titanic-ages/45.html","45","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/carpenter-joiner.html","Carpenter / Joiner","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","45","","7598; £8 1s","8"
"http://www.encyclopedia-titanica.org/images/pdd_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/peter-dennis-daly.html","DALY, Mr Peter Dennis","","http://www.encyclopedia-titanica.org/titanic-ages/51.html","51","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/businessman.html","Businessman","","","","","51","","113055; £26 11s","26"
"http://www.encyclopedia-titanica.org/images/dalymag_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/maggie-daly.html","DALY, Miss Margaret Marcella","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/housekeeper.html","Housekeeper","","http://www.encyclopedia-titanica.org/titanic-lifeboat-15/","15","","33","","382650; £6 19s","6"
"http://www.encyclopedia-titanica.org/images/edaly8_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/eugene-patrick-daly.html","DALY, Mr Eugene Patrick","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/farm-labourer.html","Farm Labourer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-b/","B","","29","","382651; £7 15s","7"
"http://www.encyclopedia-titanica.org/files/146979/thumbnails/robert_daniel_nara_1915_146979_5778.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/robert-williams-daniel.html","DANIEL, Mr Robert Williams","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-3/","3","","27","","113804; £30 10s","30"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/sarah-daniels.html","DANIELS, Miss Sarah","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/personal-maid.html","Personal Maid","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","33","Servant","113781; £151 16s","151"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/sidney-edward-daniels.html","DANIELS, Mr Sidney Edward","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Third class steward","","","","","18","","",""
"http://www.encyclopedia-titanica.org/images/davidson_t2_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/orian-davidson.html","DAVIDSON, Mrs Orian","","http://www.encyclopedia-titanica.org/titanic-ages/27.html","27","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-3/","3","","27","","12750; £52","52"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/elizabeth-agnes-mary-davies.html","DAVIES, Mrs Agnes","","http://www.encyclopedia-titanica.org/titanic-ages/48.html","48","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","48","","33112; £36 15s","36"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/john-morgan-davies.html","DAVIES, Master John Morgan jr","","","","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","","","33112; £36 15s","36"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/mary-davis.html","DAVIS, Miss Mary","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","28","","237668; £13","13"
"http://www.encyclopedia-titanica.org/images/davison_mf.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/mary-davison.html","DAVISON, Mrs Mary Elizabeth","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-16/","16","","34","","386525; £16 2s","16"
